date,country,state,county,fips,lat,long,locationId,actuals.cases,actuals.deaths,actuals.positiveTests,actuals.negativeTests,actuals.contactTracers,actuals.hospitalBeds.capacity,actuals.hospitalBeds.currentUsageTotal,actuals.hospitalBeds.currentUsageCovid,actuals.hospitalBeds.typicalUsageRate,actuals.icuBeds.capacity,actuals.icuBeds.currentUsageTotal,actuals.icuBeds.currentUsageCovid,actuals.icuBeds.typicalUsageRate,actuals.newCases,actuals.vaccinesDistributed,actuals.vaccinationsInitiated,actuals.vaccinationsCompleted,metrics.testPositivityRatio,metrics.testPositivityRatioDetails,metrics.caseDensity,metrics.contactTracerCapacityRatio,metrics.infectionRate,metrics.infectionRateCI90,metrics.icuHeadroomRatio,metrics.icuHeadroomDetails,metrics.icuCapacityRatio,riskLevels.overall,metrics.vaccinationsInitiatedRatio,metrics.vaccinationsCompletedRatio,actuals.newDeaths,actuals.vaccinesAdministered
4/12/2020,US,NH,,33,,,iso1:us#iso2:us-nh,985,23,1091,11313,,,,,,,,,,56,,,,0.108319739,,3.320033238,,1.087769657,0.182509179,,,,2,,,0,
4/13/2020,US,NH,,33,,,iso1:us#iso2:us-nh,1020,23,1125,11459,,,,,,,,,,35,,,,0.113534095,,3.204462461,,1.086991047,0.188507447,,,,2,,,0,
4/14/2020,US,NH,,33,,,iso1:us#iso2:us-nh,1091,27,1179,11742,,,,,,,,,,71,,,,0.120230382,,3.614213398,,1.08815879,0.193943852,,,,2,,,4,
4/15/2020,US,NH,,33,,,iso1:us#iso2:us-nh,1139,32,1251,12142,,,,,,,,,,48,,,,0.129344321,,3.687758439,,1.091216929,0.193061043,,,,2,,,5,
4/16/2020,US,NH,,33,,,iso1:us#iso2:us-nh,1211,34,1315,12489,,,,,,,,,,72,,,,0.13425254,,4.118522245,,1.095572646,0.191803656,,,,2,,,2,
4/17/2020,US,NH,,33,,,iso1:us#iso2:us-nh,1287,37,1394,13001,,,,,,,,,,76,,,,0.142857143,,4.223586588,,1.100869023,0.190274724,,,,2,,,3,
4/18/2020,US,NH,,33,,,iso1:us#iso2:us-nh,1342,38,1476,13561,,,,,,,,,,55,,,,0.144221271,,4.339157365,,1.106436221,0.188667612,,,,2,,,1,
4/19/2020,US,NH,,33,,,iso1:us#iso2:us-nh,1392,41,1526,14155,,,,,,,,,,50,,,,0.132743363,,4.276118759,,1.111958391,0.181299996,,,,2,,,3,
4/20/2020,US,NH,,33,,,iso1:us#iso2:us-nh,1447,42,1598,14679,,,,,,,,,,55,,,,0.128080152,,4.486247445,,1.116834557,0.168345363,,,,2,,,1,
4/21/2020,US,NH,,33,,,iso1:us#iso2:us-nh,1491,42,1725,15502,,,,,,,,,,44,,,,0.126799814,,4.202573719,,1.120838338,0.172963073,,,,2,,,0,
4/22/2020,US,NH,,33,,,iso1:us#iso2:us-nh,1588,48,1811,16246,,,,,,,,,,97,,,,0.120068611,,4.717389,,1.123929362,0.177844274,,,,2,,,6,
4/23/2020,US,NH,,33,,,iso1:us#iso2:us-nh,1670,51,1872,16787,,,,,,,,,,82,,,,0.114727085,,4.822453343,,1.125762988,0.177314952,,,,2,,,3,
4/24/2020,US,NH,,33,,,iso1:us#iso2:us-nh,1720,53,1971,18016,,,,,,,,,,50,,,,0.103183119,,4.549286051,,1.126052661,0.177231331,,,,2,,,2,
4/25/2020,US,NH,,33,,,iso1:us#iso2:us-nh,1793,60,2049,18809,,,,,,,,,,73,,,,0.098436695,,4.738401868,,1.124827382,0.171811536,,,,2,,,7,
4/26/2020,US,NH,,33,,,iso1:us#iso2:us-nh,1864,60,2122,19363,,,,,,,,,,71,,,,0.102687802,,4.959036989,,1.121686543,0.166944715,,,,2,,,0,
4/27/2020,US,NH,,33,,,iso1:us#iso2:us-nh,1938,60,2213,19934,,,,,,,,,,74,,,,0.104770017,,5.15865924,,1.116871588,0.168334673,,,,2,,,0,
4/28/2020,US,NH,,33,,,iso1:us#iso2:us-nh,2010,60,2274,20453,,,,,,,,,,72,,,,0.099818182,,5.452839401,,1.110162892,0.170271307,,,,2,,,0,
4/29/2020,US,NH,,33,,,iso1:us#iso2:us-nh,2054,66,2439,21906,,,,,,,,,,44,,,,0.099872774,,4.895998383,,1.101752446,0.172699193,,,,2,,,6,
4/30/2020,US,NH,,33,,,iso1:us#iso2:us-nh,2146,72,2603,23029,,,,,,,,,,92,,,,0.104832927,,5.001062726,,1.091890642,0.163999045,,,,2,,,6,
5/1/2020,US,NH,,33,,,iso1:us#iso2:us-nh,2310,81,2708,24045,,,,,,,,,,164,,,,0.108926988,,6.198796236,,1.080901742,0.161397765,,,,2,,,9,
5/2/2020,US,NH,,33,,,iso1:us#iso2:us-nh,2429,84,2786,25190,,,,,,,,,,119,,,,0.10354032,,6.682092214,,1.069061382,0.153268777,,,,2,,,3,
5/3/2020,US,NH,,33,,,iso1:us#iso2:us-nh,2518,86,2833,25562,,,,,,,,,,89,,,,0.102894356,,6.871208031,,1.056663694,0.151074179,,,,2,,,2,
5/4/2020,US,NH,,33,,,iso1:us#iso2:us-nh,2588,86,2930,26338,,,,,,,,,,70,,,,0.100688106,,6.829182294,,1.043871593,0.148993437,,,,2,,,0,
5/5/2020,US,NH,,33,,,iso1:us#iso2:us-nh,2636,92,3166,27464,,,,,,,,,,48,,,,0.112868531,,6.577027871,,1.030602293,0.147050452,,,,2,,,6,
5/6/2020,US,NH,,33,,,iso1:us#iso2:us-nh,2741,111,3281,28788,,,,,,,,,,105,,,,0.109010875,,7.217920363,,1.0175503,0.139271232,,,,2,,,19,
5/7/2020,US,NH,,33,,,iso1:us#iso2:us-nh,2843,114,3357,29835,,,,,,,,,,102,,,,0.09973545,,7.322984706,,1.005372122,0.142786769,,,,1,,,3,
5/8/2020,US,NH,,33,,,iso1:us#iso2:us-nh,2947,121,3467,31254,,,,,,,,,,104,,,,0.095256024,,6.692598648,,0.994379339,0.134413107,,,,1,,,7,
5/9/2020,US,NH,,33,,,iso1:us#iso2:us-nh,3011,131,3558,32854,,,,,,,,,,64,,,,0.091512565,,6.114744761,,0.984602005,0.13723558,,,,1,,,10,
5/10/2020,US,NH,,33,,,iso1:us#iso2:us-nh,3071,133,3661,34029,,,,,,,,,,60,,,,0.089080151,,5.810058167,,0.97632233,0.133852214,,,,1,,,2,
5/11/2020,US,NH,,33,,,iso1:us#iso2:us-nh,3160,133,3735,34867,70,,,,,,,,,89,,,,0.08624384,,6.009680418,0.171328671,0.969180738,0.135913814,,,,1,,,0,
5/12/2020,US,NH,,33,,,iso1:us#iso2:us-nh,3239,142,3796,36399,70,,,,,,,,,79,,,,0.065865133,,6.335379882,0.16252073,0.96348674,0.13755753,,,,1,,,9,
5/13/2020,US,NH,,33,,,iso1:us#iso2:us-nh,3299,150,3946,38936,70,,,,,,,,,60,,,,0.061500046,,5.862590338,0.17562724,0.959111275,0.14459412,,,,1,,,8,
5/14/2020,US,NH,,33,,,iso1:us#iso2:us-nh,3382,151,4039,40768,70,,,,,,,,,83,,,,0.058717176,,5.662968087,0.181818182,0.956188964,0.151211221,,,,1,,,1,
5/15/2020,US,NH,,33,,,iso1:us#iso2:us-nh,3464,159,4170,43003,70,,,,,,,,,82,,,,0.056456794,,5.431826532,0.189555126,0.954709053,0.157411938,,,,1,,,8,
5/16/2020,US,NH,,33,,,iso1:us#iso2:us-nh,3556,171,4230,44778,70,,,,,,,,,92,,,,0.05335027,,5.726006692,0.179816514,0.954171069,0.15756724,,,,1,,,12,
5/17/2020,US,NH,,33,,,iso1:us#iso2:us-nh,3596,172,4296,47315,70,,,,,,,,,40,,,,0.045614539,,5.515878006,0.186666667,0.954206378,0.151783545,,,,1,,,1,
5/18/2020,US,NH,,33,,,iso1:us#iso2:us-nh,3652,172,4351,48536,70,,,,,,,,,56,,,,0.043122156,,5.169165675,0.199186992,0.954386866,0.151731442,,,,1,,,0,
5/19/2020,US,NH,,33,,,iso1:us#iso2:us-nh,3721,182,4535,51780,70,,,,,,,,,69,,,,0.045843672,,5.064101332,0.203319502,0.95496405,0.157338326,,,,1,,,10,
5/20/2020,US,NH,,33,,,iso1:us#iso2:us-nh,3868,190,4624,54225,70,,,,,,,,,147,,,,0.042462579,,5.978161116,0.172231986,0.955456577,0.162969649,,,,1,,,8,
5/21/2020,US,NH,,33,,,iso1:us#iso2:us-nh,3935,199,4747,56468,70,,,,,,,,,67,,,,0.043149683,,5.810058167,0.17721519,0.95565997,0.157137432,,,,1,,,9,
5/22/2020,US,NH,,33,,,iso1:us#iso2:us-nh,4014,204,4849,58419,70,,,,,,,,,79,,,,0.042187015,,5.778538864,0.178181818,0.955570462,0.162936773,,,,1,,,5,
5/23/2020,US,NH,,33,,,iso1:us#iso2:us-nh,4089,208,4951,60288,70,,,,,,,,,75,,,,0.044421169,,5.599929481,0.183864916,0.954894926,0.157358281,,,,1,,,4,
5/24/2020,US,NH,,33,,,iso1:us#iso2:us-nh,4149,209,4996,61647,70,,,,,,,,,60,,,,0.046567323,,5.810058167,0.17721519,0.953355817,0.157802583,,,,1,,,1,
5/25/2020,US,NH,,33,,,iso1:us#iso2:us-nh,4197,210,5071,63678,70,,,,,,,,,48,,,,0.045391502,,5.726006692,0.179816514,0.950864295,0.158521824,,,,1,,,1,
5/26/2020,US,NH,,33,,,iso1:us#iso2:us-nh,4231,214,5175,66023,70,,,,,,,,,34,,,,0.043002083,,5.358281492,0.192156863,0.946830222,0.15968636,,,,1,,,4,
5/27/2020,US,NH,,33,,,iso1:us#iso2:us-nh,4286,223,5313,67721,70,,,,,,,,,55,,,,0.048572436,,4.391689537,0.234449761,0.94163858,0.166958561,,,,1,,,9,
5/28/2020,US,NH,,33,,,iso1:us#iso2:us-nh,4389,232,5424,70288,70,,,,,,,,,103,,,,0.046699317,,4.769921171,0.215859031,0.935423879,0.174526093,,,,1,,,9,
5/29/2020,US,NH,,33,,,iso1:us#iso2:us-nh,4492,238,5511,72358,70,,,,,,,,,103,,,,0.04533936,,5.022075594,0.205020921,0.927983741,0.170900373,,,,1,,,6,
5/30/2020,US,NH,,33,,,iso1:us#iso2:us-nh,4545,242,5657,74950,70,,,,,,,,,53,,,,0.045939615,,4.79093404,0.214912281,0.919781301,0.161721208,,,,1,,,4,
5/31/2020,US,NH,,33,,,iso1:us#iso2:us-nh,4651,245,5688,76300,70,,,,,,,,,106,,,,0.045096123,,5.274230018,0.195219124,0.91058463,0.170149561,,,,1,,,3,
6/1/2020,US,NH,,33,,,iso1:us#iso2:us-nh,4685,245,5759,77743,70,,,,,,,,,34,,,,0.046634583,,5.127139937,0.200819672,0.900395522,0.173090903,,,,1,,,0,
6/2/2020,US,NH,,33,,,iso1:us#iso2:us-nh,4749,256,5862,80422,70,,,,,,,,,64,,,,0.04553891,,5.442332966,0.189189189,0.889246697,0.170535789,,,,1,,,11,
6/3/2020,US,NH,,33,,,iso1:us#iso2:us-nh,4795,265,5954,84273,120,,,,,,,,,46,,,,0.037282615,,5.347775058,0.330058939,0.877765453,0.173850139,,,,1,,,9,
6/4/2020,US,NH,,33,,,iso1:us#iso2:us-nh,4876,273,6083,87018,120,,,,,,,,,81,,,,0.037897521,,5.116633503,0.344969199,0.866041119,0.177234663,,,,1,,,8,
6/5/2020,US,NH,,33,,,iso1:us#iso2:us-nh,4953,278,6167,89677,120,,,,,,,,,77,,,,0.036495132,,4.843466211,0.364425163,0.854874626,0.174684649,,,,1,,,5,
6/6/2020,US,NH,,33,,,iso1:us#iso2:us-nh,5019,283,6219,91766,120,,,,,,,,,66,,,,0.03233974,,4.980049857,0.35443038,0.844292611,0.171965911,,,,1,,,5,
6/7/2020,US,NH,,33,,,iso1:us#iso2:us-nh,5043,286,6261,94071,120,,,,,,,,,24,,,,0.031236372,,4.118522245,0.428571429,0.834591428,0.163219396,,,,1,,,3,
6/8/2020,US,NH,,33,,,iso1:us#iso2:us-nh,5079,286,6353,95933,120,,,,,,,,,36,,,,0.031622658,,4.139535113,0.426395939,0.825922423,0.171495424,,,,1,,,0,
6/9/2020,US,NH,,33,,,iso1:us#iso2:us-nh,5132,294,6456,97608,120,,,,,,,,,53,,,,0.033408324,,4.023964336,0.438642298,0.818634557,0.17359925,,,,1,,,8,
6/10/2020,US,NH,,33,,,iso1:us#iso2:us-nh,5178,301,6522,100782,120,,,,,,,,,46,,,,0.033261111,,4.023964336,0.438642298,0.812966932,0.175235353,,,,1,,,7,
6/11/2020,US,NH,,33,,,iso1:us#iso2:us-nh,5209,308,6602,103744,120,,,,,,,,,31,,,,0.03009568,,3.498642621,0.504504505,0.809171125,0.187878113,,,,1,,,7,
6/12/2020,US,NH,,33,,,iso1:us#iso2:us-nh,5251,315,6674,106323,120,,,,,,,,,42,,,,0.029557512,,3.130917421,0.563758389,0.807758568,0.188285883,,,,1,,,7,
6/13/2020,US,NH,,33,,,iso1:us#iso2:us-nh,5299,318,6734,109264,120,,,,,,,,,48,,,,0.028590462,,2.941801603,0.6,0.807999627,0.193989798,,,,1,,,3,
6/14/2020,US,NH,,33,,,iso1:us#iso2:us-nh,5318,320,6787,111309,120,,,,,,,,,19,,,,0.029610448,,2.889269432,0.610909091,0.810348401,0.193311765,,,,1,,,2,
6/15/2020,US,NH,,33,,,iso1:us#iso2:us-nh,5345,320,6842,112980,120,,,,,,,,,27,,,,0.027885493,,2.794711523,0.631578947,0.814149995,0.197987842,,,,1,,,0,
6/16/2020,US,NH,,33,,,iso1:us#iso2:us-nh,5364,326,6885,114942,120,,,,,,,,,19,,,,0.024151326,,2.437492757,0.724137931,0.819493224,0.20799239,,,,1,,,6,
6/17/2020,US,NH,,33,,,iso1:us#iso2:us-nh,5436,330,6927,117550,120,,,,,,,,,72,,,,0.023583532,,2.710660049,0.651162791,0.825974132,0.217668519,,,,1,,,4,
6/18/2020,US,NH,,33,,,iso1:us#iso2:us-nh,5450,331,6971,120039,120,,,,,,,,,14,,,,0.022143543,,2.532050666,0.697095436,0.83341046,0.227068841,,,,1,,,1,
6/19/2020,US,NH,,33,,,iso1:us#iso2:us-nh,5486,337,7025,123013,120,,,,,,,,,36,,,,0.020597383,,2.46901206,0.714893617,0.841287087,0.230568558,,,,1,,,6,
6/20/2020,US,NH,,33,,,iso1:us#iso2:us-nh,5518,339,7059,125181,120,,,,,,,,,32,,,,0.020009851,,2.300909111,0.767123288,0.849845269,0.233871526,,,,1,,,2,
6/21/2020,US,NH,,33,,,iso1:us#iso2:us-nh,5544,339,7076,126451,120,,,,,,,,,26,,,,0.018728533,,2.374454151,0.743362832,0.858351122,0.2371896,,,,1,,,0,
6/22/2020,US,NH,,33,,,iso1:us#iso2:us-nh,5558,339,7098,127816,125,,,,,,,,,14,,,,0.016962629,,2.237870505,0.821596244,0.866288199,0.240671866,,,,1,,,0,
6/23/2020,US,NH,,33,,,iso1:us#iso2:us-nh,5571,343,7148,130940,125,,,,,,,,,13,,,,0.016173667,,2.1748319,0.845410628,0.873551783,0.244348553,,,,1,,,4,
6/24/2020,US,NH,,33,,,iso1:us#iso2:us-nh,5598,347,7208,133737,125,,,,,,,,,27,,,,0.017063396,,1.702042356,1.080246914,0.879998381,0.254034586,,,,1,,,4,
6/25/2020,US,NH,,33,,,iso1:us#iso2:us-nh,5638,357,7240,136227,125,,,,,,,,,40,,,,0.016345628,,1.975209648,0.930851064,0.885585477,0.258195233,,,,1,,,10,
6/26/2020,US,NH,,33,,,iso1:us#iso2:us-nh,5671,365,7309,139191,125,,,,,,,,,33,,,,0.017251853,,1.943690345,0.945945946,0.890641041,0.26250932,,,,1,,,8,
6/27/2020,US,NH,,33,,,iso1:us#iso2:us-nh,5717,367,7333,141529,125,,,,,,,,,46,,,,0.016484178,,2.090780425,0.879396985,0.895442164,0.24957635,,,,1,,,2,
6/28/2020,US,NH,,33,,,iso1:us#iso2:us-nh,5747,367,7363,143619,125,,,,,,,,,30,,,,0.01644228,,2.132806162,0.862068966,0.899664785,0.259904389,,,,1,,,0,
6/29/2020,US,NH,,33,,,iso1:us#iso2:us-nh,5760,367,7395,145740,125,,,,,,,,,13,,,,0.016299874,,2.122299728,0.866336634,0.903713453,0.258735639,,,,1,,,0,
6/30/2020,US,NH,,33,,,iso1:us#iso2:us-nh,5782,371,7423,147298,125,,,,,,,,,22,,,,0.016533397,,2.216857637,0.829383886,0.907446534,0.257657992,,,,1,,,4,
7/1/2020,US,NH,,33,,,iso1:us#iso2:us-nh,5802,373,7460,150969,125,,,,,,,,,20,,,,0.014413178,,2.143312597,0.857843137,0.91128432,0.256550119,,,,1,,,2,
7/2/2020,US,NH,,33,,,iso1:us#iso2:us-nh,5822,375,7487,153377,125,,,,,,,,,20,,,,0.01419785,,1.933183911,0.951086957,0.915755627,0.266806369,,,,1,,,2,
7/3/2020,US,NH,,33,,,iso1:us#iso2:us-nh,5857,376,7515,155737,125,,,,,,,,,35,,,,0.012297039,,1.954196779,0.940860215,0.921113429,0.271033207,,,,1,,,1,
7/4/2020,US,NH,,33,,,iso1:us#iso2:us-nh,5871,380,7542,159077,125,,,,,,,,,14,,,,0.011770006,,1.617990882,1.136363636,0.927640207,0.263375586,,,,1,,,4,
7/5/2020,US,NH,,33,,,iso1:us#iso2:us-nh,5897,381,7561,161259,125,,,,,,,,,26,,,,0.011099899,,1.575965145,1.166666667,0.935342774,0.266925549,,,,1,,,1,
7/6/2020,US,NH,,33,,,iso1:us#iso2:us-nh,5914,382,7579,162942,125,,,,,,,,,17,,,,0.010583228,,1.617990882,1.136363636,0.944061671,0.270182123,,,,1,,,1,
7/7/2020,US,NH,,33,,,iso1:us#iso2:us-nh,5932,384,7610,164819,125,,,,,,,,,18,,,,0.010560199,,1.575965145,1.166666667,0.953987305,0.273090342,,,,1,,,2,
7/8/2020,US,NH,,33,,,iso1:us#iso2:us-nh,5952,386,7646,166842,125,,,,,,,,,20,,,,0.01158229,,1.575965145,1.166666667,0.964929236,0.275705181,,,,1,,,2,
7/9/2020,US,NH,,33,,,iso1:us#iso2:us-nh,5973,387,7681,169417,125,,,,,,,,,21,,,,0.011950228,,1.586471579,1.158940397,0.976518152,0.283906755,,,,1,,,1,
7/10/2020,US,NH,,33,,,iso1:us#iso2:us-nh,5991,390,7715,172117,125,,,,,,,,,18,,,,0.012062726,,1.407862196,1.305970149,0.989265498,0.286000416,,,,1,,,3,
7/11/2020,US,NH,,33,,,iso1:us#iso2:us-nh,6024,391,7760,175593,125,,,,,,,,,33,,,,0.013027369,,1.607484448,1.14379085,1.00228354,0.293789436,,,,1,,,1,
7/12/2020,US,NH,,33,,,iso1:us#iso2:us-nh,6054,391,7776,177847,125,,,,,,,,,30,,,,0.012795334,,1.649510185,1.114649682,1.015232523,0.284277884,,,,1,,,0,
7/13/2020,US,NH,,33,,,iso1:us#iso2:us-nh,6068,391,7801,179459,125,,,,,,,,,14,,,,0.013262441,,1.617990882,1.136363636,1.027884005,0.286399218,,,,1,,,0,
7/14/2020,US,NH,,33,,,iso1:us#iso2:us-nh,6091,392,7832,182303,125,,,,,,,,,23,,,,0.012538123,,1.670523053,1.100628931,1.039885659,0.282934639,,,,1,,,1,
7/15/2020,US,NH,,33,,,iso1:us#iso2:us-nh,6113,394,7863,185538,125,,,,,,,,,22,,,,0.01147359,,1.691535922,1.086956522,1.050589615,0.291391679,,,,1,,,2,
7/16/2020,US,NH,,33,,,iso1:us#iso2:us-nh,6139,395,7898,189006,125,,,,,,,,,26,,,,0.010956276,,1.744068093,1.054216867,1.059730239,0.294526511,,,,1,,,1,
7/17/2020,US,NH,,33,,,iso1:us#iso2:us-nh,6165,395,7931,191175,125,,,,,,,,,26,,,,0.011206807,,1.828119568,1.005747126,1.06751651,0.286505305,,,,1,,,0,
7/18/2020,US,NH,,33,,,iso1:us#iso2:us-nh,6188,396,7958,194300,125,,,,,,,,,23,,,,0.01047342,,1.723055225,1.067073171,1.073543941,0.278991833,,,,1,,,1,
7/19/2020,US,NH,,33,,,iso1:us#iso2:us-nh,6203,398,8012,197253,125,,,,,,,,,15,,,,0.01201507,,1.56545871,1.174496644,1.077346544,0.283667619,,,,1,,,2,
7/20/2020,US,NH,,33,,,iso1:us#iso2:us-nh,6249,398,8040,199053,125,,,,,,,,,46,,,,0.012050623,,1.901664608,0.966850829,1.079008619,0.277414316,,,,1,,,0,
7/21/2020,US,NH,,33,,,iso1:us#iso2:us-nh,6262,400,8071,201224,125,,,,,,,,,13,,,,0.012473904,,1.796600265,1.023391813,1.078223398,0.271867487,,,,1,,,2,
7/22/2020,US,NH,,33,,,iso1:us#iso2:us-nh,6295,402,8111,204863,125,,,,,,,,,33,,,,0.012670516,,1.912171042,0.961538462,1.075087254,0.272772814,,,,1,,,2,
7/23/2020,US,NH,,33,,,iso1:us#iso2:us-nh,6318,405,8172,209032,125,,,,,,,,,23,,,,0.013497537,,1.880651739,0.977653631,1.070175073,0.274190839,,,,1,,,3,
7/24/2020,US,NH,,33,,,iso1:us#iso2:us-nh,6375,407,8213,212037,125,,,,,,,,,57,,,,0.013337117,,2.206351203,0.833333333,1.063731595,0.264503905,,,,1,,,2,
7/25/2020,US,NH,,33,,,iso1:us#iso2:us-nh,6415,409,8236,214150,125,,,,,,,,,40,,,,0.013811606,,2.384960586,0.77092511,1.056062474,0.260944287,,,,1,,,2,
7/26/2020,US,NH,,33,,,iso1:us#iso2:us-nh,6436,409,8257,216503,125,,,,,,,,,21,,,,0.012567325,,2.447999191,0.751072961,1.04685592,0.257828487,,,,1,,,0,
7/27/2020,US,NH,,33,,,iso1:us#iso2:us-nh,6441,409,8298,219421,125,,,,,,,,,5,,,,0.012508484,,2.017235385,0.911458333,1.036803274,0.254956934,,,,1,,,0,
7/28/2020,US,NH,,33,,,iso1:us#iso2:us-nh,6500,409,8331,222104,125,,,,,,,,,59,,,,0.012298959,,2.500531363,0.735294118,1.025768195,0.252368984,,,,1,,,0,
7/29/2020,US,NH,,33,,,iso1:us#iso2:us-nh,6513,411,8389,225195,125,,,,,,,,,13,,,,0.013488598,,2.290402677,0.802752294,1.014029768,0.255757576,,,,1,,,2,
7/30/2020,US,NH,,33,,,iso1:us#iso2:us-nh,6544,415,8423,227697,125,,,,,,,,,31,,,,0.01326919,,2.374454151,0.774336283,1.002085063,0.253432213,,,,1,,,4,
7/31/2020,US,NH,,33,,,iso1:us#iso2:us-nh,6583,415,8468,230674,125,,,,,,,,,39,,,,0.013497777,,2.185338334,0.841346154,0.990536209,0.25676608,,,,1,,,0,
8/1/2020,US,NH,,33,,,iso1:us#iso2:us-nh,6613,416,8508,234294,125,,,,,,,,,30,,,,0.013322884,,2.080273991,0.883838384,0.978772723,0.2486149,,,,1,,,1,
8/2/2020,US,NH,,33,,,iso1:us#iso2:us-nh,6634,417,8537,237377,125,,,,,,,,,21,,,,0.013236267,,2.080273991,0.883838384,0.967336734,0.251916186,,,,1,,,1,
8/3/2020,US,NH,,33,,,iso1:us#iso2:us-nh,6660,417,8565,240161,125,,,,,,,,,26,,,,0.012710049,,2.300909111,0.799086758,0.956370511,0.249308359,,,,1,,,0,
8/4/2020,US,NH,,33,,,iso1:us#iso2:us-nh,6693,418,8600,242560,125,,,,,,,,,33,,,,0.012979493,,2.02774182,0.906735751,0.945608531,0.258188578,,,,1,,,1,
8/5/2020,US,NH,,33,,,iso1:us#iso2:us-nh,6719,418,8638,245041,125,,,,,,,,,26,,,,0.012391142,,2.164325465,0.849514563,0.935069171,0.267004531,,,,1,,,0,
8/6/2020,US,NH,,33,,,iso1:us#iso2:us-nh,6742,419,8687,248007,125,,,,,,,,,23,,,,0.012831729,,2.080273991,0.883838384,0.925326891,0.275590388,,,,1,,,1,
8/7/2020,US,NH,,33,,,iso1:us#iso2:us-nh,6779,419,8714,251067,125,,,,,,,,,37,,,,0.011919182,,2.059261122,0.892857143,0.916279188,0.260881727,,,,1,,,0,
8/8/2020,US,NH,,33,,,iso1:us#iso2:us-nh,6818,419,8730,253475,125,,,,,,,,,39,,,,0.01144153,,2.153819031,0.853658537,0.908228929,0.268979139,,,,1,,,0,
8/9/2020,US,NH,,33,,,iso1:us#iso2:us-nh,6831,419,8748,256409,125,,,,,,,,,13,,,,0.010965026,,2.069767557,0.888324873,0.9009712,0.271074265,,,,1,,,0,
8/10/2020,US,NH,,33,,,iso1:us#iso2:us-nh,6840,419,8766,258488,125,,,,,,,,,9,,,,0.010848446,,1.891158174,0.972222222,0.894774363,0.272863138,,,,1,,,0,
8/11/2020,US,NH,,33,,,iso1:us#iso2:us-nh,6861,419,8796,261059,110,,,,,,,,,21,,,,0.010484087,,1.765080962,0.916666667,0.889485245,0.274389975,,,,1,,,0,
8/12/2020,US,NH,,33,,,iso1:us#iso2:us-nh,6887,420,8843,265458,110,,,,,,,,,26,,,,0.00994084,,1.765080962,0.916666667,0.88539108,0.275571859,,,,1,,,1,
8/13/2020,US,NH,,33,,,iso1:us#iso2:us-nh,6921,422,8875,269009,110,,,,,,,,,34,,,,0.008872109,,1.880651739,0.860335196,0.883329069,0.281940613,,,,1,,,2,
8/14/2020,US,NH,,33,,,iso1:us#iso2:us-nh,6964,423,8892,272444,110,,,,,,,,,43,,,,0.008257945,,1.943690345,0.832432432,0.883082192,0.276238377,,,,1,,,1,
8/15/2020,US,NH,,33,,,iso1:us#iso2:us-nh,6980,423,8916,274619,110,,,,,,,,,16,,,,0.008720113,,1.702042356,0.950617284,0.885181318,0.281405914,,,,1,,,0,
8/16/2020,US,NH,,33,,,iso1:us#iso2:us-nh,6988,423,8926,276835,110,,,,,,,,,8,,,,0.008639099,,1.649510185,0.98089172,0.889326772,0.285982728,,,,1,,,0,
8/17/2020,US,NH,,33,,,iso1:us#iso2:us-nh,7004,423,8944,278500,110,,,,,,,,,16,,,,0.008816246,,1.723055225,0.93902439,0.895608449,0.284169363,,,,1,,,0,
8/18/2020,US,NH,,33,,,iso1:us#iso2:us-nh,7017,424,8961,281430,110,,,,,,,,,13,,,,0.008034671,,1.63900375,0.987179487,0.903649629,0.287621577,,,,1,,,1,
8/19/2020,US,NH,,33,,,iso1:us#iso2:us-nh,7036,427,8986,285042,110,,,,,,,,,19,,,,0.007248948,,1.56545871,1.033557047,0.913728302,0.296259121,,,,1,,,3,
8/20/2020,US,NH,,33,,,iso1:us#iso2:us-nh,7050,428,9026,289563,110,,,,,,,,,14,,,,0.007292924,,1.355330024,1.19379845,0.926436195,0.309911176,,,,1,,,1,
8/21/2020,US,NH,,33,,,iso1:us#iso2:us-nh,7071,428,9049,293246,110,,,,,,,,,21,,,,0.007490815,,1.12418847,1.439252336,0.940820681,0.305758732,,,,1,,,0,
8/22/2020,US,NH,,33,,,iso1:us#iso2:us-nh,7092,429,9073,296001,110,,,,,,,,,21,,,,0.007289103,,1.176720641,1.375,0.956818393,0.306914093,,,,1,,,1,
8/23/2020,US,NH,,33,,,iso1:us#iso2:us-nh,7107,429,9098,299003,110,,,,,,,,,15,,,,0.007699194,,1.250265681,1.294117647,0.974271342,0.307649364,,,,1,,,0,
8/24/2020,US,NH,,33,,,iso1:us#iso2:us-nh,7134,429,9113,301355,110,,,,,,,,,27,,,,0.007340167,,1.365836459,1.184615385,0.992690811,0.302332121,,,,1,,,0,
8/25/2020,US,NH,,33,,,iso1:us#iso2:us-nh,7150,429,9140,304865,110,,,,,,,,,16,,,,0.007580249,,1.397355762,1.157894737,1.011257184,0.314292979,,,,1,,,0,
8/26/2020,US,NH,,33,,,iso1:us#iso2:us-nh,7159,430,9173,309442,110,,,,,,,,,9,,,,0.007605645,,1.292291419,1.25203252,1.029880021,0.314690532,,,,1,,,1,
8/27/2020,US,NH,,33,,,iso1:us#iso2:us-nh,7194,431,9209,313355,110,,,,,,,,,35,,,,0.007632951,,1.512926539,1.069444444,1.048284925,0.320924499,,,,1,,,1,
